Query ID: 1 ; Query: coronavirus origin
Top 11 -> Document ID: cy45w8vq ; Score: 0.49848990453490644
Top 12 -> Document ID: w1l8h8g8 ; Score: 0.4878300616795899
Top 13 -> Document ID: wnzsd6cn ; Score: 0.48694512885303776
Top 14 -> Document ID: w9rqnz9h ; Score: 0.48660823576024714
Top 15 -> Document ID: 3t4vv50z ; Score: 0.48440548660834676
Top 16 -> Document ID: b855tj7x ; Score: 0.48389445858482066
Top 17 -> Document ID: jens7xze ; Score: 0.4827620951062216
Top 18 -> Document ID: k23ltuvp ; Score: 0.4816869682170778
Top 19 -> Document ID: jb7u9xn6 ; Score: 0.4769642576445474
Top 20 -> Document ID: ruf4rzxm ; Score: 0.4723550824218401
Top 21 -> Document ID: 6rcezxjx ; Score: 0.46629743267886503
Top 22 -> Document ID: fq78593b ; Score: 0.46565760890968383
Top 23 -> Document ID: ilfh0ds7 ; Score: 0.4648401684993354
Top 24 -> Document ID: x1wemzgn ; Score: 0.45971966616688265
Top 25 -> Document ID: c7bmrjzi ; Score: 0.4591633254206295
Top 26 -> Document ID: 9a1fckvh ; Score: 0.45788130818550127
Top 27 -> Document ID: ogb83fgc ; Score: 0.45740734055147814
Top 28 -> Document ID: ogaw7re9 ; Score: 0.4539779383735255
Top 29 -> Document ID: ld0vo1rl ; Score: 0.4485893100292161
Top 30 -> Document ID: 4vkag60z ; Score: 0.44704119519910024
Top 31 -> Document ID: tm7krxxw ; Score: 0.44400800417419023
Top 32 -> Document ID: fway438n ; Score: 0.44391633188889035
Top 33 -> Document ID: qfe780yj ; Score: 0.44298587401149586
Top 34 -> Document ID: 3g4exugc ; Score: 0.44184386001789916
Top 35 -> Document ID: vevsgkp6 ; Score: 0.4411836304068212
Top 36 -> Document ID: y74smbtd ; Score: 0.4408229679517117
Top 37 -> Document ID: cf1v5k55 ; Score: 0.43928833702724707
Top 38 -> Document ID: 4cia91cq ; Score: 0.43808129999960516
Top 39 -> Document ID: strhszpd ; Score: 0.4374105634043929
Top 40 -> Document ID: dqikrmk7 ; Score: 0.4315871796066111
Top 41 -> Document ID: p6cc98xa ; Score: 0.43153371779622524
Top 42 -> Document ID: b44qnmbm ; Score: 0.43034267275180504
Top 43 -> Document ID: 8apepcdk ; Score: 0.4281494404387768
Top 44 -> Document ID: 57es391o ; Score: 0.4230872798212294
Top 45 -> Document ID: hb2lieh3 ; Score: 0.42212549170782065
Top 46 -> Document ID: zfuphzeu ; Score: 0.4216071467676872
Top 47 -> Document ID: n7yj9lkt ; Score: 0.42083055154450755
Top 48 -> Document ID: 43pomco2 ; Score: 0.41912183650009116
Top 49 -> Document ID: 0fx1b7ph ; Score: 0.4141583851722062
Top 50 -> Document ID: 9w0b806e ; Score: 0.41387758402521185
Query ID: 34 ; Query: coronavirus recovery
Top 1 -> Document ID: 5tb29n9s ; Score: 1.0043471325673003
Top 2 -> Document ID: lwpzlhw2 ; Score: 0.986696505648851
Top 3 -> Document ID: x6bryq9d ; Score: 0.9811320935136625
Top 4 -> Document ID: aeogp8c7 ; Score: 0.9748028082613533
Top 5 -> Document ID: 602a2xdn ; Score: 0.9650317848451242
Top 6 -> Document ID: d2knbzhl ; Score: 0.9647501217342939
Top 7 -> Document ID: 81knkem4 ; Score: 0.9569624415430603
Top 8 -> Document ID: 5g2hnk1x ; Score: 0.9453981844890351
Top 9 -> Document ID: gnxbfcod ; Score: 0.9058645130892347
Top 10 -> Document ID: ssa59gng ; Score: 0.8923386942036443
Top 11 -> Document ID: sprvon1t ; Score: 0.8921582603500389
Top 12 -> Document ID: knv0zd26 ; Score: 0.8888010136152081
Top 13 -> Document ID: hrb0shhg ; Score: 0.8863615611767657
Top 14 -> Document ID: 08ds967z ; Score: 0.88493204145844
Top 15 -> Document ID: 9ai2bmqp ; Score: 0.8831745377100031
Top 16 -> Document ID: m7eonmga ; Score: 0.8825669485139889
Top 17 -> Document ID: kwq2y3il ; Score: 0.8823280236112734
Top 18 -> Document ID: jp8y1owf ; Score: 0.8801611201329502
Top 19 -> Document ID: v08cs51n ; Score: 0.8780119022681329
Top 20 -> Document ID: yo5ojr0s ; Score: 0.8756789253482401
Top 21 -> Document ID: 0y8lfjkx ; Score: 0.8703866386322778
Top 22 -> Document ID: 57zdu3o2 ; Score: 0.8650899400673634
Top 23 -> Document ID: xdg5mkum ; Score: 0.8650725394402253
Top 24 -> Document ID: y4n1gqeb ; Score: 0.8644523209954432
Top 25 -> Document ID: a2x1hvkk ; Score: 0.8635343153127472
Top 26 -> Document ID: iusv19qd ; Score: 0.8622027166742309
Top 27 -> Document ID: 0dac26xk ; Score: 0.8620826343374033
Top 28 -> Document ID: eujbxdqi ; Score: 0.8598180132041128
Top 29 -> Document ID: t1iuhx3a ; Score: 0.8552519634987443
Top 30 -> Document ID: ne5r4d4b ; Score: 0.854364802711168
Top 31 -> Document ID: qp13h0un ; Score: 0.849696900017967
Top 32 -> Document ID: i6um5iu2 ; Score: 0.8493562048554032
Top 33 -> Document ID: t1qbg7bj ; Score: 0.8461001476070908
Top 34 -> Document ID: 7ve9gs2a ; Score: 0.8458945079160426
Top 35 -> Document ID: 79v0hdi9 ; Score: 0.8437081881940286
Top 36 -> Document ID: stnjl8f8 ; Score: 0.8402316503070808
Top 37 -> Document ID: gbyyehbu ; Score: 0.8361162835556385
Top 38 -> Document ID: paikguqy ; Score: 0.8322468869101812
Top 39 -> Document ID: fjsrg656 ; Score: 0.8289297163594191
Top 40 -> Document ID: dopa8hxy ; Score: 0.8288310810359092
Top 41 -> Document ID: gl65i3s0 ; Score: 0.8286527633936817
Top 42 -> Document ID: klesewbt ; Score: 0.8273680565352983
Top 43 -> Document ID: utn21ce1 ; Score: 0.8265206056315758
Top 44 -> Document ID: ipoj13va ; Score: 0.8189353372438534
Top 45 -> Document ID: a3groawt ; Score: 0.8165356462371364
Top 46 -> Document ID: 944w4qgq ; Score: 0.8162774801533063
Top 47 -> Document ID: nc05llre ; Score: 0.8144230308724777
Top 48 -> Document ID: ubg3mj4u ; Score: 0.8143287822909893
Top 49 -> Document ID: i98p6e8q ; Score: 0.8127893719207187
Top 50 -> Document ID: 80dfqjql ; Score: 0.8103459264730225
Query ID: 35 ; Query: coronavirus public datasets
Top 1 -> Document ID: aeogp8c7 ; Score: 0.9852466986589201
Top 2 -> Document ID: ebbt95mb ; Score: 0.9323037492065237
Top 3 -> Document ID: 5tb29n9s ; Score: 0.9182735003543196
Top 4 -> Document ID: qrzt4zva ; Score: 0.9046987637484307
Top 5 -> Document ID: lwpzlhw2 ; Score: 0.9021355511948278
Top 6 -> Document ID: x6bryq9d ; Score: 0.8970480151795335
Top 7 -> Document ID: 1witi1rg ; Score: 0.8885333023665503
Top 8 -> Document ID: 602a2xdn ; Score: 0.882327520324282
Top 9 -> Document ID: d2knbzhl ; Score: 0.8820699960457571
Top 10 -> Document ID: kwq2y3il ; Score: 0.8765827766996848
Top 11 -> Document ID: 81knkem4 ; Score: 0.8749497284440921
Top 12 -> Document ID: elay5gi1 ; Score: 0.8746352611329473
Top 13 -> Document ID: pvr6b4zn ; Score: 0.8743397024606365
Top 14 -> Document ID: li35ju4z ; Score: 0.8707215358997897
Top 15 -> Document ID: ub5p6ltm ; Score: 0.8680394409334504
Top 16 -> Document ID: 5g2hnk1x ; Score: 0.8643765406889259
Top 17 -> Document ID: ky3icm1m ; Score: 0.8497970021761156
Top 18 -> Document ID: q856rx6b ; Score: 0.8488922368242153
Top 19 -> Document ID: hdqa12es ; Score: 0.8457051633702767
Top 20 -> Document ID: hr2cwm4y ; Score: 0.8302239281197183
Top 21 -> Document ID: 8n1j8ioe ; Score: 0.8297183802525976
Top 22 -> Document ID: gnxbfcod ; Score: 0.8282309475558469
Top 23 -> Document ID: 1a8uevk8 ; Score: 0.8280502122057593
Top 24 -> Document ID: er6q40d3 ; Score: 0.823138088389618
Top 25 -> Document ID: z8r00fcg ; Score: 0.8175890156609025
Top 26 -> Document ID: iomao9a7 ; Score: 0.8169521962587561
Top 27 -> Document ID: ssa59gng ; Score: 0.8158643059331634
Top 28 -> Document ID: sprvon1t ; Score: 0.8156993354553674
Top 29 -> Document ID: knv0zd26 ; Score: 0.812629808385712
Top 30 -> Document ID: fvb6w11l ; Score: 0.8106216223829779
Top 31 -> Document ID: hrb0shhg ; Score: 0.8103994196516193
Top 32 -> Document ID: 08ds967z ; Score: 0.8090924113145546
Top 33 -> Document ID: li6j93ty ; Score: 0.8078689609587583
Top 34 -> Document ID: 9ai2bmqp ; Score: 0.8074855275324129
Top 35 -> Document ID: m7eonmga ; Score: 0.806930009385639
Top 36 -> Document ID: nx2rjq0x ; Score: 0.8048282981816217
Top 37 -> Document ID: jp8y1owf ; Score: 0.8047303630909749
Top 38 -> Document ID: v08cs51n ; Score: 0.8027653355145979
Top 39 -> Document ID: yo5ojr0s ; Score: 0.8006322972323064
Top 40 -> Document ID: 0y8lfjkx ; Score: 0.7957935651943875
Top 41 -> Document ID: zrqp24gb ; Score: 0.7945586867739826
Top 42 -> Document ID: 5gy4nkhb ; Score: 0.7928759306804214
Top 43 -> Document ID: 4fs724wn ; Score: 0.7922360424497411
Top 44 -> Document ID: 57zdu3o2 ; Score: 0.7909507994077288
Top 45 -> Document ID: xdg5mkum ; Score: 0.7909348900330989
Top 46 -> Document ID: 5trqi9tp ; Score: 0.7908774072732163
Top 47 -> Document ID: y4n1gqeb ; Score: 0.7903678249777943
Top 48 -> Document ID: a2x1hvkk ; Score: 0.7895284933719583
Top 49 -> Document ID: iusv19qd ; Score: 0.7883110141725785
Top 50 -> Document ID: 0dac26xk ; Score: 0.7882012230214976
Query ID: 36 ; Query: SARS-CoV-2 spike structure
Top 1 -> Document ID: 4jky78sl ; Score: 1.792342529594173
Top 2 -> Document ID: trlni6iq ; Score: 1.641415539817037
Top 3 -> Document ID: ebbzx8yr ; Score: 1.6356518166362668
Top 4 -> Document ID: pm8usc55 ; Score: 1.4865352554101965
Top 5 -> Document ID: f03ka7bd ; Score: 1.4762260841152568
Top 6 -> Document ID: ws3tvbtv ; Score: 1.463976321246434
Top 7 -> Document ID: c08ptb1o ; Score: 1.4529213568727206
Top 8 -> Document ID: 96v185b2 ; Score: 1.4296188806124273
Top 9 -> Document ID: d5gcu6rf ; Score: 1.4272981237153581
Top 10 -> Document ID: nhq0oq8y ; Score: 1.424873718848707
Top 11 -> Document ID: yn8nzezq ; Score: 1.4169885966279123
Top 12 -> Document ID: xq1cxrvf ; Score: 1.4077208809612152
Top 13 -> Document ID: z2kgcjtp ; Score: 1.3921437137524593
Top 14 -> Document ID: vu7u11yk ; Score: 1.3795651384978354
Top 15 -> Document ID: yaow639d ; Score: 1.367995548427773
Top 16 -> Document ID: jv5wyup8 ; Score: 1.3676454897819161
Top 17 -> Document ID: 08yraaz7 ; Score: 1.3649259144687413
Top 18 -> Document ID: lob26ih1 ; Score: 1.360371035656526
Top 19 -> Document ID: mghgvr76 ; Score: 1.359564664720678
Top 20 -> Document ID: ukz73rp2 ; Score: 1.3580652823143602
Top 21 -> Document ID: 78gc7w01 ; Score: 1.3275257577621864
Top 22 -> Document ID: g28eq99t ; Score: 1.3174474568400272
Top 23 -> Document ID: xa6kwguo ; Score: 1.3173414926681708
Top 24 -> Document ID: me5ff1pb ; Score: 1.3052637742169788
Top 25 -> Document ID: wajt5xe0 ; Score: 1.293263522540368
Top 26 -> Document ID: 72r6sl0u ; Score: 1.2912665466149105
Top 27 -> Document ID: 2w0zr9c0 ; Score: 1.2835505211402038
Top 28 -> Document ID: ldf7uso2 ; Score: 1.2637024225153901
Top 29 -> Document ID: fw4pmaoc ; Score: 1.258900218482346
Top 30 -> Document ID: 20ha0m69 ; Score: 1.2537113518166603
Top 31 -> Document ID: 2uwnamao ; Score: 1.2480878764544863
Top 32 -> Document ID: wku1sd9k ; Score: 1.244878759383564
Top 33 -> Document ID: 7i52vltp ; Score: 1.2445784499356278
Top 34 -> Document ID: bgdcm1i1 ; Score: 1.2415507925010076
Top 35 -> Document ID: es9zk553 ; Score: 1.2407126178426877
Top 36 -> Document ID: awyln0kk ; Score: 1.239766369093694
Top 37 -> Document ID: 7zr1ghz2 ; Score: 1.225325166697064
Top 38 -> Document ID: n7ylgqfu ; Score: 1.2247336232469217
Top 39 -> Document ID: 1zoizzdp ; Score: 1.2232486216848073
Top 40 -> Document ID: b1iyr42n ; Score: 1.2232354961965468
Top 41 -> Document ID: hhsa76k8 ; Score: 1.2138420241689933
Top 42 -> Document ID: wd5bzsol ; Score: 1.2115933201694689
Top 43 -> Document ID: 19h2i631 ; Score: 1.210351277910906
Top 44 -> Document ID: dqxfcwyu ; Score: 1.2069817777392378
Top 45 -> Document ID: brnza997 ; Score: 1.2043965398771044
Top 46 -> Document ID: zrbesm5b ; Score: 1.1995206551330777
Top 47 -> Document ID: m7nij17v ; Score: 1.1987898998751292
Top 48 -> Document ID: qqe99lx5 ; Score: 1.1976886631871506
Top 49 -> Document ID: 9xnb2n0q ; Score: 1.1961759375444259
Top 50 -> Document ID: ql30rv83 ; Score: 1.1956219403258999
Query ID: 37 ; Query: SARS-CoV-2 phylogenetic analysis
Top 1 -> Document ID: d5gcu6rf ; Score: 0.8084233603973853
Top 2 -> Document ID: yn8nzezq ; Score: 0.7375158172038839
Top 3 -> Document ID: b5mvqb4p ; Score: 0.7373188862357011
Top 4 -> Document ID: fw4pmaoc ; Score: 0.7337253481986795
Top 5 -> Document ID: 96v185b2 ; Score: 0.7146663640582993
Top 6 -> Document ID: 4jky78sl ; Score: 0.6960785097631377
Top 7 -> Document ID: d0imcmcl ; Score: 0.6941969003776118
Top 8 -> Document ID: trlni6iq ; Score: 0.6911731989317821
Top 9 -> Document ID: iowyb7xs ; Score: 0.685884049171535
Top 10 -> Document ID: x9az3twa ; Score: 0.6780443550210347
Top 11 -> Document ID: qq48448d ; Score: 0.6780327279210576
Top 12 -> Document ID: qqe99lx5 ; Score: 0.6732987729464078
Top 13 -> Document ID: 72r6sl0u ; Score: 0.6720798633249732
Top 14 -> Document ID: 2w0zr9c0 ; Score: 0.6680638177145239
Top 15 -> Document ID: oa1uoqu5 ; Score: 0.6607419419264869
Top 16 -> Document ID: brnza997 ; Score: 0.6575275037832797
Top 17 -> Document ID: 8oz6bgz4 ; Score: 0.6503790125827165
Top 18 -> Document ID: vu7u11yk ; Score: 0.6490994697364504
Top 19 -> Document ID: dqxfcwyu ; Score: 0.6463998897902057
Top 20 -> Document ID: t5ar9pp0 ; Score: 0.6407671595092911
Top 21 -> Document ID: p4q64ksa ; Score: 0.6385086245057573
Top 22 -> Document ID: d1mxoche ; Score: 0.6347308715092415
Top 23 -> Document ID: hhsa76k8 ; Score: 0.6317818608715946
Top 24 -> Document ID: sq9hh50d ; Score: 0.6283712135594607
Top 25 -> Document ID: jpruet5v ; Score: 0.6274373729477062
Top 26 -> Document ID: 2uwnamao ; Score: 0.6248961305041931
Top 27 -> Document ID: ukz73rp2 ; Score: 0.624745229548414
Top 28 -> Document ID: zrbesm5b ; Score: 0.6243278586212326
Top 29 -> Document ID: 7i52vltp ; Score: 0.6231390210143122
Top 30 -> Document ID: drrs2tc1 ; Score: 0.6207159069020587
Top 31 -> Document ID: bgdcm1i1 ; Score: 0.6206511418555772
Top 32 -> Document ID: f03ka7bd ; Score: 0.6073703597117657
Top 33 -> Document ID: etmhbrfe ; Score: 0.6057387008026734
Top 34 -> Document ID: ebbzx8yr ; Score: 0.6047342570977403
Top 35 -> Document ID: ws3tvbtv ; Score: 0.6006166015392231
Top 36 -> Document ID: 78gebz9m ; Score: 0.5996678429893032
Top 37 -> Document ID: d599uera ; Score: 0.5994043163655588
Top 38 -> Document ID: kzavc4ez ; Score: 0.5992479498136939
Top 39 -> Document ID: bc3108hi ; Score: 0.5976482930947374
Top 40 -> Document ID: 3h1o0oz3 ; Score: 0.5951202011448378
Top 41 -> Document ID: vvui9das ; Score: 0.5939946103075717
Top 42 -> Document ID: lob26ih1 ; Score: 0.5925913794283856
Top 43 -> Document ID: nhq0oq8y ; Score: 0.5907635933986783
Top 44 -> Document ID: 1wsyptpg ; Score: 0.5889718420888478
Top 45 -> Document ID: l5oaxugi ; Score: 0.5879563087342607
Top 46 -> Document ID: 1zoizzdp ; Score: 0.5831033055929787
Top 47 -> Document ID: 8zwfkken ; Score: 0.5828603594033114
Top 48 -> Document ID: uadfehr6 ; Score: 0.5798142655888661
Top 49 -> Document ID: 7cb88t8n ; Score: 0.5787632080662504
Top 50 -> Document ID: 25uy4lrw ; Score: 0.5781783625944035
Query ID: 38 ; Query: COVID inflammatory response
Top 1 -> Document ID: 00gotrnv ; Score: 0.42927018824297114
Top 2 -> Document ID: 3bi75xn8 ; Score: 0.41465816998391714
Top 3 -> Document ID: y353snxw ; Score: 0.38458282148566525
Top 4 -> Document ID: icsey27p ; Score: 0.37020289640329124
Top 5 -> Document ID: 4gze6w35 ; Score: 0.36306782172156465
Top 6 -> Document ID: j1t431ro ; Score: 0.36161853070621164
Top 7 -> Document ID: qxl14j2m ; Score: 0.35830578895969156
Top 8 -> Document ID: kubfw9d4 ; Score: 0.3489779903453182
Top 9 -> Document ID: ku4z34lu ; Score: 0.34344171632261455
Top 10 -> Document ID: 6ztwho9k ; Score: 0.3399930453195122
Top 11 -> Document ID: 19ueli6e ; Score: 0.33496153352437585
Top 12 -> Document ID: iqx0rxun ; Score: 0.33291182439500033
Top 13 -> Document ID: 3fflt6a3 ; Score: 0.332903384678193
Top 14 -> Document ID: ynnp2wph ; Score: 0.3326993536271862
Top 15 -> Document ID: gq9clgko ; Score: 0.32966188349266146
Top 16 -> Document ID: u5ix7ytn ; Score: 0.32224214119441674
Top 17 -> Document ID: awitk3se ; Score: 0.31881440963639784
Top 18 -> Document ID: ukpjv0xh ; Score: 0.3147064456837961
Top 19 -> Document ID: b2znv6pa ; Score: 0.3124646637202978
Top 20 -> Document ID: 87pamw52 ; Score: 0.31041389086707133
Top 21 -> Document ID: nxfr24sp ; Score: 0.3091420672709496
Top 22 -> Document ID: jne14jqf ; Score: 0.3064103089908975
Top 23 -> Document ID: 2rhcz41w ; Score: 0.30529074144602625
Top 24 -> Document ID: eyl80n5o ; Score: 0.300933498520208
Top 25 -> Document ID: 3aozpdr3 ; Score: 0.30062157191727495
Top 26 -> Document ID: j7qxf5ls ; Score: 0.3000753231628842
Top 27 -> Document ID: 6ea6gz9s ; Score: 0.2979962648060221
Top 28 -> Document ID: yj2jh694 ; Score: 0.2969421308684521
Top 29 -> Document ID: cgcb3qsp ; Score: 0.2957283411018664
Top 30 -> Document ID: dmpoy0b1 ; Score: 0.29547428624807354
Top 31 -> Document ID: 1s0exznp ; Score: 0.2950932780990336
Top 32 -> Document ID: 68193u0a ; Score: 0.294690392442783
Top 33 -> Document ID: wslu5fof ; Score: 0.2937752027289382
Top 34 -> Document ID: 2okcuviq ; Score: 0.2929118171247324
Top 35 -> Document ID: u5i935we ; Score: 0.2921158162555572
Top 36 -> Document ID: e4n251b8 ; Score: 0.29209560155064207
Top 37 -> Document ID: zolwjl9u ; Score: 0.2916554620656401
Top 38 -> Document ID: wy6yyxf8 ; Score: 0.2900789153853158
Top 39 -> Document ID: 91z2xlp6 ; Score: 0.28929588263468486
Top 40 -> Document ID: kgvcu8nf ; Score: 0.2881058470959663
Top 41 -> Document ID: ncbf406x ; Score: 0.2859039039681702
Top 42 -> Document ID: 0l2oth75 ; Score: 0.28557050690581276
Top 43 -> Document ID: 3c1ivpju ; Score: 0.2845472677231968
Top 44 -> Document ID: 9qtkpjmg ; Score: 0.2841738258613567
Top 45 -> Document ID: vi51uons ; Score: 0.28399765969825486
Top 46 -> Document ID: 6rs86u5v ; Score: 0.28080430283376834
Top 47 -> Document ID: f6q2467c ; Score: 0.27898234828855073
Top 48 -> Document ID: az7zexr7 ; Score: 0.2768221246060973
Top 49 -> Document ID: rmia5w3x ; Score: 0.276727642939604
Top 50 -> Document ID: 5l7lgnfm ; Score: 0.2763150580158833
Query ID: 39 ; Query: COVID-19 cytokine storm
Top 1 -> Document ID: urr5iuy2 ; Score: 0.8015687173424361
Top 2 -> Document ID: 44babp7t ; Score: 0.7922514235365374
Top 3 -> Document ID: insu3eav ; Score: 0.571533702996897
Top 4 -> Document ID: 5gcd4tom ; Score: 0.5276895874193397
Top 5 -> Document ID: vzk6qaq1 ; Score: 0.5171011820824403
Top 6 -> Document ID: ndth5zne ; Score: 0.5037226611918499
Top 7 -> Document ID: 9xmeyrtu ; Score: 0.497798388053096
Top 8 -> Document ID: c3dxfet9 ; Score: 0.4958523980295685
Top 9 -> Document ID: 50dmclk4 ; Score: 0.4912396456022292
Top 10 -> Document ID: r7yyffgt ; Score: 0.48233544834067194
Top 11 -> Document ID: bsq4i0n9 ; Score: 0.4636661438237265
Top 12 -> Document ID: 4gze6w35 ; Score: 0.45959770187415483
Top 13 -> Document ID: b2znv6pa ; Score: 0.45495260114512565
Top 14 -> Document ID: g41pd9uz ; Score: 0.4383698020418152
Top 15 -> Document ID: awitk3se ; Score: 0.42693796244890225
Top 16 -> Document ID: nxfr24sp ; Score: 0.4139853165935211
Top 17 -> Document ID: hjt324j4 ; Score: 0.41361899027946825
Top 18 -> Document ID: 3aozpdr3 ; Score: 0.40257515815839284
Top 19 -> Document ID: egw7bvzf ; Score: 0.39815644188255517
Top 20 -> Document ID: 1s0exznp ; Score: 0.39517198431417844
Top 21 -> Document ID: s31mbs7a ; Score: 0.3923205510861164
Top 22 -> Document ID: 0l2oth75 ; Score: 0.38241963558960984
Top 23 -> Document ID: 6rs86u5v ; Score: 0.37603700860152905
Top 24 -> Document ID: rmia5w3x ; Score: 0.3705777796074674
Top 25 -> Document ID: 5l7lgnfm ; Score: 0.3700252695535105
Top 26 -> Document ID: 8l1vfsbc ; Score: 0.36949923972827914
Top 27 -> Document ID: cgcb3qsp ; Score: 0.367134368566551
Top 28 -> Document ID: 66c2d7yb ; Score: 0.3659569434970985
Top 29 -> Document ID: pm6ta0qy ; Score: 0.3655277153361154
Top 30 -> Document ID: mm4ngrla ; Score: 0.362652243873625
Top 31 -> Document ID: 9kjzwirv ; Score: 0.3607737955937066
Top 32 -> Document ID: i890nudm ; Score: 0.3605360819108351
Top 33 -> Document ID: cr0s5d1j ; Score: 0.3585805479066397
Top 34 -> Document ID: x8tcmtpj ; Score: 0.35515409049349494
Top 35 -> Document ID: tv9xsned ; Score: 0.35324939273853934
Top 36 -> Document ID: vnnnevrl ; Score: 0.3499116310593365
Top 37 -> Document ID: y353snxw ; Score: 0.3483509854856584
Top 38 -> Document ID: f53i4n02 ; Score: 0.34814277226786583
Top 39 -> Document ID: 3g17e7sg ; Score: 0.34749820567364204
Top 40 -> Document ID: 4ep7nf3q ; Score: 0.3474153319824466
Top 41 -> Document ID: 8eg8zqnw ; Score: 0.3470810853539118
Top 42 -> Document ID: lvm11o4r ; Score: 0.34680799695664044
Top 43 -> Document ID: s6xmrgll ; Score: 0.34454049792822855
Top 44 -> Document ID: qpt5dj8p ; Score: 0.34138391843678856
Top 45 -> Document ID: jiu68kaq ; Score: 0.34049563725967497
Top 46 -> Document ID: 5e68dk8v ; Score: 0.3390434924071632
Top 47 -> Document ID: h6jt1fj1 ; Score: 0.33881547151190733
Top 48 -> Document ID: x7fj0fbn ; Score: 0.33618967304201713
Top 49 -> Document ID: 0te4f3cm ; Score: 0.3360704110665111
Top 50 -> Document ID: l0zv0xuw ; Score: 0.3324153537122779
Query ID: 40 ; Query: coronavirus mutations
Top 1 -> Document ID: l57zckk9 ; Score: 1.1118529029506545
Top 2 -> Document ID: ehprox1q ; Score: 1.1102924664827558
Top 3 -> Document ID: g68g6xxu ; Score: 1.0475948987760233
Top 4 -> Document ID: nf1aucay ; Score: 1.0314386667830342
Top 5 -> Document ID: zmqaigqf ; Score: 1.0222895811557615
Top 6 -> Document ID: rx0os4ke ; Score: 0.999618614021029
Top 7 -> Document ID: 81knkem4 ; Score: 0.9756612671502004
Top 8 -> Document ID: jfjrk9gy ; Score: 0.950270428742048
Top 9 -> Document ID: 5tb29n9s ; Score: 0.9460711212615369
Top 10 -> Document ID: lwpzlhw2 ; Score: 0.9294446503350743
Top 11 -> Document ID: uqykia6i ; Score: 0.9288346279921158
Top 12 -> Document ID: x6bryq9d ; Score: 0.9242031063935463
Top 13 -> Document ID: wv0f4hp4 ; Score: 0.9210964404344067
Top 14 -> Document ID: aeogp8c7 ; Score: 0.9182410701599883
Top 15 -> Document ID: 602a2xdn ; Score: 0.9090369984008199
Top 16 -> Document ID: d2knbzhl ; Score: 0.9087716784467517
Top 17 -> Document ID: 5g2hnk1x ; Score: 0.8905426136398403
Top 18 -> Document ID: wocuomb1 ; Score: 0.8849931893530483
Top 19 -> Document ID: gnxbfcod ; Score: 0.8533028350652864
Top 20 -> Document ID: ssa59gng ; Score: 0.8405618352414894
Top 21 -> Document ID: sprvon1t ; Score: 0.8403918708410758
Top 22 -> Document ID: knv0zd26 ; Score: 0.8372294242329453
Top 23 -> Document ID: hrb0shhg ; Score: 0.8349315180321262
Top 24 -> Document ID: 1gsy43a0 ; Score: 0.834078846084291
Top 25 -> Document ID: 08ds967z ; Score: 0.8335849444432467
Top 26 -> Document ID: 9ai2bmqp ; Score: 0.8319294176955826
Top 27 -> Document ID: m7eonmga ; Score: 0.8313570831179249
Top 28 -> Document ID: kwq2y3il ; Score: 0.8311320215398313
Top 29 -> Document ID: jp8y1owf ; Score: 0.8290908499797928
Top 30 -> Document ID: v08cs51n ; Score: 0.8270663378472141
Top 31 -> Document ID: yo5ojr0s ; Score: 0.8248687290534912
Top 32 -> Document ID: 3h1o0oz3 ; Score: 0.8229227431690486
Top 33 -> Document ID: 0y8lfjkx ; Score: 0.819883520787292
Top 34 -> Document ID: 57zdu3o2 ; Score: 0.8148941566642682
Top 35 -> Document ID: xdg5mkum ; Score: 0.8148777656871914
Top 36 -> Document ID: y4n1gqeb ; Score: 0.8142935346574456
Top 37 -> Document ID: a2x1hvkk ; Score: 0.813428795129258
Top 38 -> Document ID: iusv19qd ; Score: 0.8121744608695572
Top 39 -> Document ID: 0dac26xk ; Score: 0.8120613461631352
Top 40 -> Document ID: tph5n7ak ; Score: 0.8063994101157024
Top 41 -> Document ID: t1iuhx3a ; Score: 0.8056270166273105
Top 42 -> Document ID: ne5r4d4b ; Score: 0.804791332257011
Top 43 -> Document ID: qp13h0un ; Score: 0.8003942788959805
Top 44 -> Document ID: i6um5iu2 ; Score: 0.8000733521526232
Top 45 -> Document ID: jdg8gsve ; Score: 0.7986706280279552
Top 46 -> Document ID: t1qbg7bj ; Score: 0.7970062236350872
Top 47 -> Document ID: 7ve9gs2a ; Score: 0.7968125159350526
Top 48 -> Document ID: 79v0hdi9 ; Score: 0.7947530547350642
Top 49 -> Document ID: stnjl8f8 ; Score: 0.7914782386976993
Top 50 -> Document ID: gbyyehbu ; Score: 0.7876016610576685
Query ID: 41 ; Query: COVID-19 in African-Americans
Top 1 -> Document ID: awitk3se ; Score: 0.661629580169683
Top 2 -> Document ID: nxfr24sp ; Score: 0.6415567490018337
Top 3 -> Document ID: 3aozpdr3 ; Score: 0.6238743243895997
Top 4 -> Document ID: 1s0exznp ; Score: 0.6124015596479143
Top 5 -> Document ID: 0l2oth75 ; Score: 0.5926391307357196
Top 6 -> Document ID: 6rs86u5v ; Score: 0.5827479165876945
Top 7 -> Document ID: rmia5w3x ; Score: 0.5742877005725318
Top 8 -> Document ID: 5l7lgnfm ; Score: 0.5734314707986737
Top 9 -> Document ID: cgcb3qsp ; Score: 0.568951415674639
Top 10 -> Document ID: pm6ta0qy ; Score: 0.5664615707888997
Top 11 -> Document ID: mm4ngrla ; Score: 0.5620054269369807
Top 12 -> Document ID: i890nudm ; Score: 0.5587259918101987
